	Unnamed: 0	Author	Community	DOB	DOD	POB	POD	Harmonic	Closeness	Degree	Betweenness	In-degree	Out-degree	Eigenvector
4459	4459	Hendrik Persyn	38	1857	1933			1710.454761904715	0.2176218285638292	0.0005350454788657	8.521189343298352e-10	0.0002675227394328	0.0002675227394328	0.0006727327936759
4460	4460	Gustaaf Verriest sr.	38	20 mei 1843	25 juni 1918	Deerlijk	Saint-Cloud	1689.2857142856735	0.2153637305040048	0.0014713750668806	0.0001111215046838	0.0001337613697164	0.0013376136971642	0.0006765516254003
4461	4461	Henri Donders	38	1870	1932			1834.5809523808912	0.2320134275783363	0.0002675227394328	0.0	0.0001337613697164	0.0001337613697164	0.0014822301439525
4462	4462	Eug. de Lepeleer	2	1856	1923			0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4463	4463	Jaak Muyldermans	38	8 september 1855	11 september 1929	Kapelle op den Bos	Mechelen	1727.252380952327	0.2188947528058829	0.0088282504012841	0.0004040372090725	0.002541466024612	0.006286784376672	0.001065402701941
4464	4464	Fr. Meeus	38	19de eeuw		19de eeuw		1724.1857142856618	0.2178713838737863	0.0041466024612092	5.239625446745737e-05	0.002541466024612	0.0016051364365971	0.0012644994962133
4465	4465	Jan Emiel Vliebergh	38	24 januari 1872	6 januari 1925	Zoutleeuw	Leuven	1758.3404761904242	0.2212576317553685	0.0215355805243445	0.0012381788770501	0.0045478865703584	0.016987693953986	0.0016744043356056
4466	4466	E. Vliebergh	38	19de eeuw				2009.3619047618397	0.2502050289505322	0.0164526484751203	0.0008120779097022	0.0045478865703584	0.0119047619047619	0.0076172406614656
4467	4467	R.A. Hugenholtz	0	1889	1906			1933.0452380951688	0.2419690368146146	0.0016051364365971	2.396325014449062e-06	0.0010700909577314	0.0005350454788657	0.0030532336116131
4468	4468	A. Dupont	38	13 juli 1868	10 februari 1942	Amsterdam	Ermelo	1945.407142857074	0.241625801534453	0.0330390583199571	0.0048233719157066	0.0094970572498662	0.0235420010700909	0.0047211828196485
4469	4469	Pieter Danco	38	8 juni 1871	?	Antwerpen		1507.3900793650992	0.1939076697377962	0.0009363295880149	0.0	0.0002675227394328	0.0006688068485821	0.0001113409872831
4470	4470	J. Sencie	38	 19de eeuw		19de eeuw		1559.1686507936497	0.1988806621535694	0.0018726591760299	5.119003278040766e-06	0.0010700909577314	0.0008025682182985	0.0002635995892147
4471	4471	Paolo Gentili	2	19de eeuw				0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4472	4472	Jozef Jacobs	38	1873	1938			1928.592857142787	0.2421588257547114	0.0040128410914927	0.0001034885669628	0.0016051364365971	0.0024077046548956	0.0028969849140345
4473	4473	Jef Hinderdael	38	11 maart 1877	2 februari 1948	Gent	Soest	1657.1615079364772	0.2090634521923871	0.0008025682182985	0.0	0.0008025682182985	0.0	0.0005219595830872
4474	4474	Peter Jozef Tijsmans	38	12 januari 1843		Hoevenen		0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4475	4475	Desideer Claes	38	26 december 1836	1910	Neerlinter		1452.0853174603512	0.1863723028323093	0.0018726591760299	5.129198081694874e-06	0.0005350454788657	0.0013376136971642	0.0001008576215183
4476	4476	Julius Plancquaert	38	25 mei 1853	21 maart 1888	Wortegem	Flobecq	1505.941269841278	0.1924905050843076	0.0004012841091492	0.0	0.0004012841091492	0.0	8.92851450534769e-05
4477	4477	L.H. Smeding	38	19de eeuw				1552.5091269841314	0.1980593354945815	0.0008025682182985	2.47728075412826e-07	0.0005350454788657	0.0002675227394328	0.0002780200145475
4478	4478	H. Bischoff	38	19de eeuw		19de eeuw		1552.7591269841314	0.1980513946985149	0.0016051364365971	7.417446138330036e-08	0.0006688068485821	0.0009363295880149	0.000294735641812
4479	4479	Th. Heidebrand	38	19de eeuw		19de eeuw		1526.2067460317603	0.1951101148025262	0.0032102728731942	1.799865360725058e-05	0.0008025682182985	0.0024077046548956	0.0001725984931731
4480	4480	A. Weemaes	2	19de eeuw				0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4481	4481	Anna Germonprez	38	23 september 1866	4 juli 1957	Oudenaarde	Wilrijk	1706.9333333332945	0.2162594294094369	0.0006688068485821	1.2732835019797612e-07	0.0005350454788657	0.0001337613697164	0.0007011727373179
4482	4482	H. Sermon	38	17 februari 1834	2 augustus 1904	Sint-Pieters-Leeuw	Borgerhout	1759.5023809523254	0.224589753477832	0.0006688068485821	0.0	0.0006688068485821	0.0	0.0007412915913941
4483	4483	A. Habets	38	19de eeuw				1589.534126984115	0.201575038218002	0.0033440342429106	5.409859890675906e-06	0.0016051364365971	0.0017388978063135	0.0004221668655974
4484	4484	Frans Drijvers	38	1858	1914	Rotselaar	Willebroek	1724.6023809523288	0.2186234957543863	0.0065543071161048	4.6776322803508e-05	0.0020064205457463	0.0045478865703584	0.0011828652202303
4485	4485	van der Veur	5	19de eeuw				1608.0781746031676	0.2009763573200845	0.0018726591760299	3.278534309925164e-06	0.0017388978063135	0.0001337613697164	0.0009006715270274
4486	4486	Alb. vander Elst	38	19de eeuw		19de eeuw		0.0	0.0	0.0013376136971642	0.0	0.0	0.0013376136971642	3.5520258931954215e-97
4487	4487	A. Verheyen	38	19de eeuw		19de eeuw		1449.3853174603514	0.1862668886338747	0.0021401819154628	1.4037644037216157e-07	0.0001337613697164	0.0020064205457463	6.671704914895484e-05
4488	4488	Florimond Heuvelmans	2	2 januari 1858	21 april 1931	Antwerpen	Den Haag	0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4489	4489	de Ticheleer	38	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4490	4490	Leo Goemans	38	1869	1955	Leuven		1782.3404761904148	0.2254894730711808	0.0012038523274478	7.945860786244869e-06	0.0005350454788657	0.0006688068485821	0.0008951204027714
4491	4491	Adolf de Ceuleneer	38	22 februari 1849	25 november 1924	Dendermonde	Mortsel	1546.097222222227	0.1970323436069705	0.0030765115034777	5.2962198057440345e-06	0.0009363295880149	0.0021401819154628	0.0002814421632203
4492	4492	Emiel de Grave	38	19de eeuw		19de eeuw		1482.4710317460413	0.1896712443008124	0.0005350454788657	0.0001149403693253	0.0001337613697164	0.0004012841091492	0.000176937074805
4493	4493	Johannes Romboldus van der Lans	38	1 juli 1855	1928	Den Haag		1526.7067460317603	0.1951178214863672	0.0032102728731942	4.106000233029096e-06	0.0009363295880149	0.0022739432851792	0.000176118189729
4494	4494	H. Heukels	38	1854	1936			1994.792857142799	0.2460378289195011	0.0046816479400749	0.0	0.0046816479400749	0.0	0.0057337300866894
4495	4495	Paul Bellefroid	38	15 februari 1869	14 februari 1959	Hasselt	Nijmegen	1792.1571428570796	0.2262641025362018	0.0026752273943285	0.0004022900609768	0.0014713750668806	0.0012038523274478	0.0010412413187861
4496	4496	P.C. de Bruyne-Klinkenberg	38	19de eeuw				1451.251984127018	0.1863512104485573	0.0010700909577314	0.0	0.0004012841091492	0.0006688068485821	8.601091051820007e-05
4497	4497	Jan Kornelis de Cock	38	23 oktober 1867	6 april 1941	Vierhuizen	Davos	1482.7650793651062	0.1899483921622071	0.0020064205457463	2.9765252867361096e-06	0.0008025682182985	0.0012038523274478	0.0001090833784021
4498	4498	Joz. vanden Eynde	38	19de eeuw		19de eeuw		1369.1567460317951	0.1765537684181121	0.0009363295880149	6.592607721712849e-09	0.0002675227394328	0.0006688068485821	3.8717325263105934e-05
4499	4499	Gustaaf Segers	38	29 december 1848	 1930	Hoogstraten		1913.1523809523312	0.2382692401394153	0.0026752273943285	2.2198896029371983e-05	0.0024077046548956	0.0002675227394328	0.0029388647175857
4500	4500	Louisa Duykers	38	13 maart 1869	20 december 1952	Antwerpen	Antwerpen	2408.316666666659	0.2995269152662114	0.0518994114499732	0.0117037705208344	0.0073568753344034	0.0445425361155698	0.0174006077395625
4501	4501	Alphonse Naert	38	15 mei 1839	26 maart 1907	Brugge		0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4502	4502	Alfons Mervillie	38	17 mei 1856	4 april 1942	Wontergem	Kortrijk	1449.3853174603514	0.1862668886338747	0.0010700909577314	0.0	0.0001337613697164	0.0009363295880149	6.671704914895484e-05
4503	4503	L.P.H. Eykman	0	27 november 1854	28 november 1937	Nijkerk	Den Haag	1892.849999999936	0.2370230740641216	0.0037453183520599	0.0003899704157835	0.0017388978063135	0.0020064205457463	0.002215917814374
4504	4504	Eugeen Leën	38	26 juli 1862	20 augustus 1932	Hasselt	Hasselt	0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4505	4505	Jaak Boonen	38	1875	 1944			1860.4261904761288	0.2353966112256544	0.0045478865703584	3.676195860260329e-05	0.0013376136971642	0.0032102728731942	0.0022273753683943
4506	4506	C.P.F. Lecoutere	2	11 december 1865	29 september 1921	Antwerpen	Knokke	1898.802380952324	0.2376731084762489	0.0057517388978063	4.268662707149005e-05	0.0013376136971642	0.004414125200642	0.0028366440627704
4507	4507	Paul Hamélius	38	26 april 1868	23 februari 1922		Luik	1449.8853174603514	0.1862739125370624	0.0012038523274478	0.0	0.0002675227394328	0.0009363295880149	6.915623374906347e-05
4508	4508	Simonart	38	 19de eeuw		19de eeuw		1755.8642857142502	0.219079203768421	0.0036115569823434	2.7591911043834083e-05	0.0030765115034777	0.0005350454788657	0.0095734395360633
4509	4509	Henri W.J. Schouten	38	19de eeuw		19de eeuw		0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4510	4510	H. de Vocht	38	 1878	 1978			2001.7190476189944	0.2473609357321161	0.0036115569823434	0.0001087309786509	0.003477795612627	0.0001337613697164	0.0125231764201962
4511	4511	C. Callewaert	38	13 juli 1827		Deerlijk		1456.551984127017	0.1868092836126899	0.0017388978063135	0.0	0.0005350454788657	0.0012038523274478	9.610404067730396e-05
4512	4512	Lodewijk De Wolf	38	1 juni 1876	12 november 1929	Brugge		1573.435714285708	0.2009927121524335	0.0032102728731942	1.0999382424566848e-05	0.0008025682182985	0.0024077046548956	0.0003091534942963
4513	4513	I. Vandegaer	38	19de eeuw				1456.551984127017	0.1868092836126899	0.0017388978063135	0.0	0.0005350454788657	0.0012038523274478	9.610404067730396e-05
4514	4514	F. Palmen	38	 19de eeuw		19de eeuw		0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4515	4515	O. Cornet	38	19de eeuw		19de eeuw		1527.5365079365126	0.194021912276919	0.003477795612627	2.1055289429554715e-05	0.0009363295880149	0.002541466024612	0.0002490622600428
4516	4516	G. van Poppel	38	 19de eeuw		19de eeuw		1906.1238095237284	0.2419571848829524	0.0036115569823434	4.954182702126257e-05	0.0014713750668806	0.0021401819154628	0.001646046473891
4517	4517	Lodewijk Dosfel	38	25 maart 1881	27 december 1925	Dendermonde	Dendermonde	2121.054761904688	0.2632733510936608	0.0167201712145532	0.0015080890092904	0.0073568753344034	0.0093632958801498	0.0150749418782146
4518	4518	Edward de Grijse	38	16 maart 1848	1909	Roeselare		1548.3785714285711	0.1988966776683185	0.0013376136971642	0.0	0.0002675227394328	0.0010700909577314	0.000217356723198
4519	4519	Jean-Baptiste de Bethune	38	25 januari 1853	24 maart 1907	Brugge	Heestert	0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4520	4520	A. Bertang	38	19de eeuw				1457.5019841270166	0.186887026580295	0.0016051364365971	0.0	0.0005350454788657	0.0010700909577314	0.0001221500016765
4521	4521	A. Prayon-van Zuylen	38	19 november 1848	 1916	Gent		1458.5019841270166	0.1869414654416548	0.0006688068485821	0.0	0.0006688068485821	0.0	0.0001238761636895
4522	4522	Em. van Cappel	38	6 mei 1877	19 april 1948	Brugge	Izegem	1583.7769841269733	0.2006742722851137	0.0024077046548956	1.422563443913922e-05	0.0008025682182985	0.0016051364365971	0.0003702746275116
4523	4523	Jan Craeynest	38	1 maart 1858	23 april 1929	Oostrozebeke	Sint-Michiels	1714.3761904761402	0.217067183133557	0.0020064205457463	5.524476735386302e-06	0.0010700909577314	0.0009363295880149	0.0007409625977439
4524	4524	J.W. van Heeswijk	2	 19de eeuw		19de eeuw		0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4525	4525	J. Verest	4	19de eeuw				1890.1238095237572	0.2352050909619335	0.0021401819154628	0.0	0.0021401819154628	0.0	0.0041451700533053
4526	4526	A. van Wassenhove	38	19de eeuw		19de eeuw		1449.8853174603514	0.1862739125370624	0.0018726591760299	1.3546524574651093e-07	0.0002675227394328	0.0016051364365971	7.023605288535954e-05
4527	4527	Alfons Fierens	38	 1881	 1921			1875.9666666665896	0.2391111809172931	0.0037453183520599	7.303063130731567e-05	0.0010700909577314	0.0026752273943285	0.0022780299266035
4528	4528	J. Lievens	38	19de eeuw				1628.5595238094995	0.2064787613513776	0.0006688068485821	2.1884168647219485e-06	0.0002675227394328	0.0004012841091492	0.0003354287019134
4529	4529	Aloïs Walgrave	38	9 februari 1876	28 februari 1930	Gent	Brugge	2101.5380952380315	0.2623226534209738	0.0089620117710005	0.0004468795906208	0.0040128410914927	0.0049491706795077	0.0082515770585296
4530	4530	X. Smits	38	 19de eeuw		19de eeuw		1688.9523809523348	0.2146245171433072	0.0032102728731942	2.4758751482640024e-05	0.0013376136971642	0.0018726591760299	0.0007043328989124
4531	4531	J. Kautzen	38	19de eeuw		19de eeuw		1685.8190476190016	0.2145033603964722	0.0021401819154628	0.0	0.0008025682182985	0.0013376136971642	0.0006684338848154
4532	4532	D.A. Stracke	38	 1875	 1970	Antwerpen		2154.2047619046966	0.2657662821633592	0.0101658640984483	0.0002352517467485	0.0070893525949705	0.0030765115034777	0.0167377224474142
4533	4533	Herman Linnebank	38	 1875	 1927			1702.3666666666245	0.2156363666217198	0.0008025682182985	8.036628687425044e-08	0.0004012841091492	0.0004012841091492	0.0012154328319458
4534	4534	A. Stracke	38	19de eeuw				2149.02142857136	0.2654092997297635	0.0092295345104333	9.407816996662665e-05	0.0072231139646869	0.0020064205457463	0.016577302949851
4535	4535	F.P. Lorreins	4	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4536	4536	Omer Karel de Laey	38	13 september 1876	16 december 1909	Hooglede	Hooglede	1748.3119047618438	0.2252119032812236	0.0005350454788657	1.2544091679146997e-07	0.0002675227394328	0.0002675227394328	0.0003360154948164
4537	4537	J. Jacobsen	38	19de eeuw				1681.6857142856695	0.214196422104343	0.0014713750668806	0.0	0.0005350454788657	0.0009363295880149	0.0005515012422993
4538	4538	B. Adriaansen	38	19de eeuw				1681.6857142856695	0.214196422104343	0.0014713750668806	0.0	0.0005350454788657	0.0009363295880149	0.0005515012422993
4539	4539	C. Clerckx	38	19de eeuw				1452.8853174603514	0.1864074674177493	0.0017388978063135	0.0	0.0006688068485821	0.0010700909577314	9.46055641264068e-05
4540	4540	Franz Mets	38	19de eeuw				1452.8853174603514	0.1864074674177493	0.0017388978063135	0.0	0.0006688068485821	0.0010700909577314	9.46055641264068e-05
4541	4541	E. van Fraechem	38	19de eeuw				1331.0567460318014	0.1724609114467883	0.0009363295880149	8.201644742924666e-09	0.0001337613697164	0.0008025682182985	1.505653047335921e-05
4542	4542	Ernest Soens	38	 19de eeuw		19de eeuw		1450.3853174603514	0.1862809369699961	0.0010700909577314	0.0	0.0004012841091492	0.0006688068485821	7.272496673976793e-05
4543	4543	Alfons Siffer	38	21 maart 1850	1941	Zomergem		1573.3940476190403	0.2022517968625269	0.0005350454788657	4.058268193661244e-07	0.0001337613697164	0.0004012841091492	0.0002342405956132
4544	4544	L. Ghys	38	19de eeuw				1449.3853174603514	0.1862668886338747	0.0004012841091492	0.0	0.0001337613697164	0.0002675227394328	6.671704914895484e-05
4545	4545	Alfons Moortgat	38	8 september 1881	4 januari 1962	Opdorp	Tiegem	1568.2011904761869	0.2012957573989551	0.0009363295880149	2.761360907510477e-06	0.0004012841091492	0.0005350454788657	0.0001990260534524
4546	4546	Dirk van Minden	2	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4547	4547	A. Carnoy	38	7 november 1878	12 januari 1961	Leuven		1983.92857142852	0.2446171083772585	0.0074906367041198	0.0002919782957524	0.0049491706795077	0.002541466024612	0.0119723785727041
4548	4548	Cl. Buvé	38	19de eeuw				1526.036507936513	0.1939990530012315	0.0013376136971642	0.0	0.0005350454788657	0.0008025682182985	0.0002446159449114
4549	4549	Karel Elebaers	38	27 augustus 1880	24 juli 1961	Antwerpen	Herentals	1835.7071428570864	0.2328994760287769	0.0069555912252541	8.349836080346524e-05	0.0010700909577314	0.0058855002675227	0.0025490578444692
4550	4550	A.M. van Kersbeek	4	19de eeuw				1449.3853174603514	0.1862668886338747	0.0004012841091492	0.0	0.0001337613697164	0.0002675227394328	6.671704914895484e-05
4551	4551	E.J. Mertens	38	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4552	4552	J. Mertens	38	20ste eeuw				2017.669047618991	0.247944480578746	0.0109684323167469	0.0004092382742899	0.006286784376672	0.0046816479400749	0.0141300967588073
4553	4553	Th. van Tichelen	38	2 september 1877	4 december 1945	Stabroek	Sint-Gillis	1329.4468253968782	0.171962608318957	0.0009363295880149	2.5569586213455337e-07	0.0001337613697164	0.0008025682182985	1.2825361027811244e-05
4554	4554	P.J. Stinissen	38	2 mei 1847	16 oktober 1913	Peer	Borgerhout	0.0	0.0	0.0014713750668806	0.0	0.0	0.0014713750668806	3.5520258931954215e-97
4555	4555	A.W. Sanders van Loo	38	1860	1939			1568.3912698412792	0.2017396833525426	0.0024077046548956	1.7007356315625276e-06	0.0001337613697164	0.0022739432851792	8.483149779702015e-05
4556	4556	D.A. Dyland	38	19de eeuw				0.0	0.0	0.0008025682182985	0.0	0.0	0.0008025682182985	3.5520258931954215e-97
4557	4557	Jozef van Mierlo	38	27 december 1858	8 november 1928	Turnhout	Brugge	2147.938095238028	0.2650532750212136	0.0296950240770465	0.0010985720543849	0.0086944890315676	0.0210005350454788	0.0263642293382195
4558	4558	L. Noël	38	19de eeuw				1821.3523809523217	0.2308532520128216	0.0017388978063135	2.438660518304128e-05	0.0006688068485821	0.0010700909577314	0.0013426314596721
4559	4559	B. van Kesteren	38	19de eeuw				1332.0567460318014	0.1725116518649372	0.0002675227394328	0.0	0.0002675227394328	0.0	1.5269315230252246e-05
4560	4560	A. Taelman	38	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4561	4561	A. Poncelet	38	20ste eeuw				1790.464285714245	0.2227542337017657	0.0129748528624933	0.0001476036814739	0.0050829320492241	0.0078919208132691	0.0153785752000963
4562	4562	Tom Bruce	2	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4563	4563	Piet van Assche	5	1868	1950			1898.930952380885	0.2377627751536959	0.0016051364365971	0.0	0.0016051364365971	0.0	0.0022638346825497
4564	4564	Johannes van Well	0	1866	1943			0.0	0.0	0.0006688068485821	0.0	0.0	0.0006688068485821	3.5520258931954215e-97
4565	4565	Gabriël Verborght	38	19de eeuw				1449.3853174603514	0.1862668886338747	0.0009363295880149	0.0	0.0001337613697164	0.0008025682182985	6.671704914895484e-05
4566	4566	H. Coppieters	38	19de eeuw				1803.8357142856528	0.2294272391700505	0.0009363295880149	0.0001771747746558	0.0005350454788657	0.0004012841091492	0.0012256056399053
4567	4567	Fr. Stanislas	38	19de eeuw				1659.2642857142532	0.2113915562551505	0.0040128410914927	8.393419352896666e-06	0.0010700909577314	0.0029427501337613	0.0005890789692071
4568	4568	J.F. van Olmhof	2	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4569	4569	J.W. Bierma	2	19de eeuw				1774.7785714285085	0.2250272360864776	0.0010700909577314	0.0001129772094678	0.0005350454788657	0.0005350454788657	0.0009191398089764
4570	4570	Petrus Dubois	38		7 november 1708		Amsterdam	0.0	0.0	0.0004012841091492	0.0	0.0	0.0004012841091492	3.5520258931954215e-97
4571	4571	C. Moeyaert	38	23 mei 1920		Sint-Andries		1898.5285714285176	0.2357336142481679	0.0068218298555377	0.0001570430492264	0.0032102728731942	0.0036115569823434	0.0038289662541418
4572	4572	L. Ghijs	38	19de eeuw				1449.3853174603514	0.1862668886338747	0.0009363295880149	0.0	0.0001337613697164	0.0008025682182985	6.671704914895484e-05
4573	4573	J.H. Newman	38	21 februari 1801	11 augustus 1890	Londen	Birmingham	1789.5523809523413	0.2243425172156028	0.0013376136971642	0.0002336590273699	0.0012038523274478	0.0001337613697164	0.0019750879084889
4574	4574	J. Wagemans	38	19de eeuw				1431.610317460351	0.1847274928600411	0.0005350454788657	0.0	0.0002675227394328	0.0002675227394328	3.2037677139093195e-05
4575	4575	Jozef de Cock	38	23 januari 1877	31 mei 1944	Herdersem	Roosendaal	1843.180952380891	0.232581368540867	0.0012038523274478	1.1573910151461353e-07	0.0010700909577314	0.0001337613697164	0.0016806483722921
4576	4576	H. Walgrave	38	20ste eeuw				1904.2999999999456	0.2380396051739764	0.0037453183520599	3.98035094798216e-06	0.0036115569823434	0.0001337613697164	0.011373698891553
4577	4577	Em. Broes	2	19de eeuw				0.0	0.0	0.0004012841091492	0.0	0.0	0.0004012841091492	3.5520258931954215e-97
4578	4578	M. Dewickere	38	10 maart 1875	2 december 1952	Poperinge	Gent	1606.205952380932	0.2049028491193943	0.005350454788657	8.177158496658296e-06	0.0005350454788657	0.0048154093097913	0.0004796020841918
4579	4579	J.B. Goetstouwers	38	19de eeuw				1598.2392857142663	0.2042504811482471	0.0029427501337613	0.0	0.0004012841091492	0.002541466024612	0.0004562709786174
4580	4580	E. Paque	4	1850	1918			1811.4547619047069	0.2269919072957613	0.0028089887640449	0.00014047590254	0.0016051364365971	0.0012038523274478	0.0025502267893593
4581	4581	J. Mansion	38	1877	1937			2022.140476190396	0.2528043954232527	0.0088282504012841	0.0009903206185243	0.0041466024612092	0.0046816479400749	0.0054710369385843
4582	4582	L. Delporte	38	19de eeuw				1615.4999999999757	0.2056192926477838	0.0032102728731942	4.818276967011481e-06	0.0009363295880149	0.0022739432851792	0.0004453912430838
4583	4583	Arthur Meulemans	38	1884	1966	Aarschot	Etterbeek	1951.247619047536	0.2470269483707735	0.0028089887640449	0.0001701718641139	0.0014713750668806	0.0013376136971642	0.0038575468319798
4584	4584	Gust Doussy	38	19de eeuw				1584.8999999999978	0.2032587699695658	0.0021401819154628	0.0	0.0005350454788657	0.0016051364365971	0.0002363141633633
4585	4585	Emiel van der Straeten	38	27 mei 1887	9 februari 1918	Antwerpen	Sint-Truiden	1724.2023809523312	0.2180926219236361	0.0014713750668806	0.0001104678093043	0.0009363295880149	0.0005350454788657	0.0009074816431521
4586	4586	C.W. van Berkel	38	19de eeuw				0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4587	4587	Joseph Feskens	2					0.0	0.0	0.0002675227394328	0.0	0.0	0.0002675227394328	3.5520258931954215e-97
4588	4588	A. Baert	38	19de eeuw				1606.0380952380706	0.2047924168388689	0.0014713750668806	5.587558838480686e-07	0.0009363295880149	0.0005350454788657	0.0003452586413185
4589	4589	P. Petrus M. Janssens	38	19de eeuw				0.0	0.0	0.0004012841091492	0.0	0.0	0.0004012841091492	3.5520258931954215e-97
4590	4590	Arthur Coussens	38	1 september 1883	19 januari 1926	Tielt		1829.0238095237537	0.2312856019557242	0.0033440342429106	7.880851752441562e-05	0.0014713750668806	0.0018726591760299	0.0019038778258983
4591	4591	Francis Hermans	0	19de eeuw				1483.32698412701	0.1901238506108212	0.0029427501337613	9.785542407054344e-06	0.0005350454788657	0.0024077046548956	0.0001235752256202
4592	4592	J.C.G. Grasé	38	19de eeuw				1653.2607142856905	0.2112080593272038	0.0008025682182985	0.0	0.0008025682182985	0.0	0.0004555558392063
4593	4593	J. Stuyck	38	19de eeuw				1531.2690476190533	0.1963041601720854	0.0021401819154628	0.0	0.0006688068485821	0.0014713750668806	0.0001178159897444
4594	4594	Floris de Cuyper	38	19de eeuw				1531.2690476190533	0.1963041601720854	0.0021401819154628	0.0	0.0006688068485821	0.0014713750668806	0.0001178159897444
4595	4595	Ed. de Jonghe	38	1878	1950			1531.2690476190533	0.1963041601720854	0.0021401819154628	0.0	0.0006688068485821	0.0014713750668806	0.0001178159897444
4596	4596	I. de Vreese	38	19de eeuw				1347.5841269841803	0.1739754165411844	0.0002675227394328	0.0	0.0002675227394328	0.0	2.540706533610809e-05
4597	4597	J. Buelens	38	19de eeuw				1553.7619047619023	0.1994427441283252	0.0009363295880149	6.111697011456132e-07	0.0002675227394328	0.0006688068485821	0.0002560999807375
4598	4598	Jacob Mees	0	11 juni 1885	16 november 1970		Nijmegen	1624.7964285714106	0.2059965757535595	0.0014713750668806	1.607167946284114e-05	0.0005350454788657	0.0009363295880149	0.000262681952951
4599	4599	K. de Wals	0	19de eeuw				1458.718650793683	0.1872057409546503	0.0012038523274478	0.0	0.0002675227394328	0.0009363295880149	7.043022985751848e-05
4600	4600	P. Soens	5	19de eeuw				1471.6805555555711	0.1883262633080578	0.0004012841091492	1.8947115128039867e-08	0.0001337613697164	0.0002675227394328	8.22965611282105e-05
4601	4601	Frans Delbeke	38	1890	1947	Roeselare	Londen	2082.0380952380056	0.261808240755266	0.0024077046548956	5.708533081982349e-07	0.0022739432851792	0.0001337613697164	0.0109721065632632
4602	4602	Jozef Vercoullie	5	19 april 1857	4 februari 1937	Oostende	Gent	1981.788095238033	0.245066125245342	0.0033440342429106	0.000217558748613	0.0029427501337613	0.0004012841091492	0.005821817839384
4603	4603	Gust van Roosbroeck	0	1888	1936	Antwerpen		1997.6119047618288	0.2493336304547929	0.0016051364365971	3.1246402522536854e-07	0.0013376136971642	0.0002675227394328	0.0049238984742966
4604	4604	Jozef Arras	38	26 maart 1890	20 februari 1919	Lier	Lier	1853.5738095237568	0.2341574068151097	0.0013376136971642	0.0	0.0013376136971642	0.0	0.0030844255104846
4605	4605	H. Mansion	38	19de eeuw				1760.1666666666167	0.2249145329222036	0.0037453183520599	2.837591682858288e-05	0.0006688068485821	0.0030765115034777	0.0009482445576755
4606	4606	P. Rutten	38	 19de eeuw		19de eeuw		1672.3999999999671	0.2135077668518519	0.0005350454788657	0.0	0.0005350454788657	0.0	0.0008546757677897
4607	4607	Leo van Riel	38	19de eeuw				1443.6956349206523	0.1836083068157284	0.0009363295880149	5.468720490055102e-07	0.0002675227394328	0.0006688068485821	9.64428360047145e-05
4608	4608	Jan Bernaerts	38	7 oktober 1879	20 oktober 1956	Antwerpen	Westerlo	1779.0904761904126	0.2253968738168625	0.0008025682182985	5.032796007189964e-07	0.0005350454788657	0.0002675227394328	0.0009803651194699
4609	4609	H. Brutsaert	38	19de eeuw				0.0	0.0	0.0001337613697164	0.0	0.0	0.0001337613697164	3.5520258931954215e-97
4610	4610	Cyriel de Baere	38	9 april 1884	14 oktober 1961	Baasrode	Beringen-Mijn	2027.3976190475487	0.2519019829969586	0.0124398073836276	0.0001023723236687	0.0058855002675227	0.0065543071161048	0.0171064253532269
4611	4611	P. Janssens	38	18 augustus 1883	11 maart 1971		Terneuzen?	1930.995238095179	0.2390301890336958	0.0068218298555377	0.0001122601222276	0.0064205457463884	0.0004012841091492	0.0170073738085699
